ID,Professor_ID,Difficulty,Clarity,Grade,Ratings
72, 13, 3, 2, 1, 3.
385, 19, 1, 3, 2, 3.
894, 13, 2, 4, 2, 2.
684, 18, 2, 1, 2, 2.
920, 46, 4, 4, 2, 1.
363, 29, 4, 2, 5, 1.
332, 3, 4, 1, 5, 3.
100, 34, 4, 3, 2, 4.
91, 34, 1, 2, 3, 4.
744, 1, 1, 2, 3, 3.
748, 42, 4, 2, 3, 5.
335, 17, 2, 1, 5, 2.
179, 37, 4, 2, 3, 4.
157, 35, 4, 5, 5, 1.
128, 33, 4, 3, 1, 5.
124, 29, 2, 3, 5, 1.
245, 28, 1, 3, 2, 3.
54, 48, 3, 4, 3, 3.
591, 3, 5, 3, 5, 1.
457, 21, 3, 5, 1, 3.
182, 24, 1, 4, 2, 3.
249, 37, 3, 2, 3, 2.
248, 39, 3, 4, 4, 1.
161, 38, 5, 5, 2, 5.
97, 10, 2, 2, 5, 2.
476, 5, 4, 4, 5, 3.
80, 43, 3, 2, 4, 5.
90, 15, 4, 4, 3, 1.
369, 36, 1, 5, 3, 5.
360, 50, 3, 5, 3, 4.
707, 23, 5, 1, 2, 1.
701, 4, 2, 5, 5, 2.
284, 46, 2, 4, 3, 4.
635, 16, 2, 1, 4, 2.
210, 3, 5, 4, 3, 5.
159, 46, 3, 2, 5, 2.
495, 40, 3, 5, 1, 2.
389, 6, 4, 3, 2, 4.
668, 18, 3, 3, 5, 5.
844, 9, 2, 1, 2, 4.
182, 9, 1, 5, 3, 3.
908, 12, 1, 5, 4, 2.
200, 14, 3, 2, 3, 4.
158, 47, 2, 1, 1, 5.
268, 38, 2, 1, 4, 5.
311, 42, 5, 3, 4, 5.
223, 19, 3, 4, 1, 5.
466, 26, 3, 1, 1, 2.
53, 25, 3, 3, 1, 1.
713, 11, 4, 3, 2, 2.
15, 31, 4, 5, 3, 5.
791, 30, 5, 2, 4, 2.
301, 38, 5, 3, 5, 5.
864, 34, 5, 4, 2, 5.
954, 16, 3, 2, 5, 5.
206, 41, 3, 1, 4, 2.
186, 7, 5, 1, 4, 5.
426, 44, 4, 5, 4, 4.
155, 22, 1, 1, 1, 5.
263, 29, 4, 5, 3, 3.
921, 27, 2, 4, 5, 2.
8, 45, 4, 3, 2, 3.
383, 7, 1, 4, 3, 5.
922, 34, 3, 5, 1, 3.
307, 21, 2, 4, 2, 2.
22, 8, 3, 5, 5, 4.
696, 5, 4, 4, 2, 3.
224, 24, 4, 2, 4, 5.
618, 28, 1, 4, 2, 1.
116, 12, 1, 1, 4, 5.
840, 36, 1, 5, 2, 5.
117, 41, 4, 3, 2, 3.
958, 50, 4, 2, 4, 4.
146, 5, 5, 1, 4, 1.
830, 30, 1, 4, 3, 2.
230, 40, 2, 4, 4, 2.
194, 23, 2, 2, 3, 3.
170, 27, 3, 5, 2, 1.
434, 44, 1, 3, 4, 2.
745, 39, 4, 1, 4, 3.
602, 30, 5, 4, 4, 3.
99, 37, 4, 5, 1, 1.
15, 19, 4, 4, 3, 2.
903, 40, 3, 5, 3, 2.
622, 18, 3, 4, 2, 1.
118, 31, 3, 3, 2, 5.
932, 36, 5, 4, 3, 2.
662, 41, 5, 1, 4, 5.
979, 23, 4, 2, 4, 2.
399, 13, 1, 5, 1, 3.
379, 9, 2, 3, 4, 1.
287, 44, 4, 2, 5, 1.
280, 21, 2, 3, 1, 1.
202, 21, 3, 1, 3, 5.
209, 35, 1, 1, 4, 3.
635, 12, 5, 1, 1, 5.
272, 3, 4, 3, 2, 5.
880, 28, 4, 4, 1, 4.
513, 43, 3, 4, 3, 4.
461, 33, 2, 4, 1, 5.
790, 40, 4, 1, 5, 5.
853, 36, 3, 2, 3, 3.
424, 44, 2, 2, 4, 1.
6, 21, 4, 5, 4, 5.
379, 4, 5, 2, 3, 3.
940, 38, 4, 4, 5, 2.
923, 40, 3, 3, 2, 2.
745, 36, 5, 4, 5, 4.
862, 3, 2, 4, 4, 1.
508, 8, 5, 4, 2, 3.
830, 8, 3, 2, 5, 4.
129, 42, 3, 1, 3, 5.
593, 29, 3, 2, 5, 3.
933, 13, 3, 3, 2, 1.
327, 19, 4, 4, 3, 3.
828, 37, 2, 5, 1, 5.
220, 10, 3, 3, 5, 5.
706, 3, 3, 5, 1, 3.
137, 7, 3, 1, 2, 4.
424, 17, 5, 5, 1, 4.
237, 15, 4, 4, 3, 1.
366, 47, 1, 3, 3, 2.
606, 11, 3, 5, 5, 2.
527, 40, 1, 4, 3, 4.
852, 14, 2, 2, 1, 5.
16, 50, 1, 3, 5, 2.
995, 34, 3, 3, 3, 4.
897, 43, 5, 4, 3, 5.
658, 47, 4, 3, 1, 1.
108, 13, 5, 4, 1, 4.
439, 35, 2, 3, 4, 1.
741, 37, 5, 4, 5, 5.
693, 30, 3, 4, 5, 4.
622, 34, 4, 2, 1, 4.
530, 30, 5, 3, 5, 5.
195, 30, 3, 5, 3, 4.
719, 46, 4, 4, 3, 3.
294, 11, 3, 2, 1, 1.
649, 35, 5, 2, 4, 4.
747, 3, 3, 4, 1, 1.
371, 44, 5, 1, 5, 1.
29, 36, 3, 5, 2, 3.
123, 16, 2, 1, 3, 4.
791, 30, 4, 2, 3, 4.
356, 37, 5, 1, 3, 4.
647, 44, 5, 5, 3, 3.
349, 30, 1, 3, 3, 5.
984, 40, 1, 2, 3, 5.
209, 30, 3, 3, 5, 3.
520, 12, 1, 4, 5, 4.
302, 8, 4, 3, 2, 5.
200, 27, 1, 5, 3, 3.
666, 22, 3, 3, 3, 4.
331, 42, 4, 2, 3, 5.
461, 27, 2, 3, 5, 3.
371, 20, 4, 4, 2, 1.
40, 8, 4, 3, 1, 5.
211, 37, 4, 2, 3, 3.
919, 35, 4, 4, 3, 1.
114, 8, 1, 1, 4, 1.
529, 9, 3, 5, 3, 2.
608, 44, 3, 2, 2, 1.
998, 19, 3, 2, 4, 1.
951, 3, 3, 2, 4, 2.
48, 5, 1, 4, 3, 3.
628, 22, 3, 5, 1, 5.
740, 6, 1, 2, 2, 3.
270, 18, 2, 2, 2, 2.
542, 27, 5, 5, 3, 3.
507, 44, 3, 2, 1, 5.
16, 9, 2, 3, 1, 1.
849, 33, 5, 3, 4, 5.
888, 22, 4, 5, 2, 4.
205, 14, 1, 4, 2, 1.
212, 7, 1, 3, 5, 2.
528, 10, 2, 3, 2, 1.
925, 27, 3, 5, 4, 2.
328, 7, 1, 2, 2, 3.
347, 37, 1, 2, 1, 5.
730, 34, 1, 4, 2, 4.
98, 35, 2, 1, 3, 3.
772, 20, 2, 4, 2, 4.
730, 35, 1, 3, 3, 1.
42, 21, 3, 3, 4, 3.
400, 48, 1, 2, 5, 4.
560, 34, 2, 1, 5, 2.
882, 28, 5, 3, 1, 2.
238, 34, 3, 3, 2, 2.
541, 13, 1, 5, 1, 2.
59, 46, 3, 5, 3, 3.
879, 49, 4, 4, 2, 3.
926, 32, 1, 4, 2, 5.
9, 9, 1, 5, 2, 2.
741, 25, 3, 3, 4, 5.
403, 46, 3, 2, 1, 1.
666, 18, 2, 1, 4, 1.
749, 7, 2, 2, 1, 5.
427, 16, 3, 3, 1, 4.
789, 19, 5, 3, 5, 1.
526, 7, 1, 2, 2, 2.
205, 41, 2, 5, 4, 4.
713, 49, 4, 5, 4, 3.
716, 11, 2, 1, 5, 1.
845, 41, 5, 2, 4, 3.
198, 11, 2, 3, 3, 2.
929, 14, 2, 2, 3, 1.
388, 43, 2, 5, 1, 5.
724, 42, 4, 3, 5, 3.
832, 4, 2, 1, 2, 2.
631, 25, 1, 5, 5, 4.
528, 33, 5, 1, 5, 4.
761, 2, 2, 3, 2, 4.
409, 22, 4, 1, 5, 3.
810, 14, 3, 3, 4, 1.
549, 49, 4, 5, 2, 2.
181, 24, 1, 5, 3, 1.
163, 24, 2, 1, 5, 5.
461, 2, 2, 5, 5, 2.
55, 1, 2, 4, 3, 2.
475, 30, 4, 5, 1, 5.
683, 45, 3, 5, 4, 5.
313, 34, 2, 3, 3, 2.
930, 30, 2, 3, 1, 4.
979, 30, 4, 1, 4, 4.
967, 22, 3, 1, 4, 1.
703, 11, 2, 4, 4, 1.
162, 21, 1, 2, 4, 2.
343, 8, 5, 2, 4, 2.
822, 22, 3, 3, 3, 2.
358, 1, 2, 4, 4, 1.
294, 18, 3, 4, 2, 4.
807, 25, 3, 4, 3, 3.
662, 2, 2, 3, 5, 1.
678, 36, 5, 3, 2, 5.
240, 13, 2, 2, 1, 1.
485, 27, 2, 4, 1, 5.
53, 2, 3, 1, 3, 5.
175, 31, 3, 3, 2, 2.
955, 8, 4, 2, 1, 3.
981, 36, 1, 5, 3, 1.
703, 34, 2, 4, 4, 4.
322, 15, 5, 2, 2, 5.
9, 28, 2, 5, 2, 5.
706, 40, 4, 5, 3, 3.
26, 23, 3, 5, 2, 1.
203, 9, 4, 2, 3, 2.
367, 38, 1, 5, 4, 2.
648, 28, 2, 5, 1, 5.
340, 36, 4, 1, 1, 5.
99, 2, 5, 1, 1, 2.
64, 24, 3, 4, 5, 5.
743, 12, 1, 3, 2, 4.
496, 14, 4, 3, 2, 3.
133, 39, 4, 1, 3, 4.
679, 18, 4, 4, 5, 4.
190, 30, 5, 2, 2, 5.
412, 39, 2, 5, 3, 4.
148, 3, 1, 3, 4, 5.
926, 9, 2, 5, 4, 4.
661, 50, 2, 3, 4, 1.
305, 30, 5, 2, 2, 5.
171, 42, 1, 3, 1, 5.
349, 29, 2, 4, 1, 1.
816, 8, 4, 4, 3, 2.
459, 34, 5, 1, 1, 1.
827, 2, 4, 5, 2, 1.
983, 49, 2, 3, 2, 4.
925, 20, 5, 5, 1, 3.
458, 41, 5, 2, 3, 3.
890, 40, 3, 1, 2, 2.
612, 19, 1, 3, 4, 1.
347, 26, 4, 5, 3, 4.
938, 14, 5, 2, 3, 1.
640, 9, 3, 3, 4, 3.
350, 10, 4, 5, 2, 5.
499, 5, 2, 2, 5, 2.
960, 35, 5, 3, 2, 4.
869, 3, 4, 5, 4, 5.
231, 24, 2, 4, 1, 5.
76, 32, 3, 3, 4, 3.
606, 35, 4, 5, 5, 5.
690, 35, 3, 2, 2, 2.
236, 1, 3, 2, 4, 2.
863, 38, 5, 3, 2, 5.
992, 42, 4, 4, 3, 4.
953, 5, 4, 5, 5, 3.
977, 50, 5, 4, 5, 2.
640, 31, 5, 5, 3, 2.
308, 16, 4, 2, 5, 3.
725, 3, 2, 3, 5, 3.
88, 3, 4, 3, 5, 1.
500, 48, 5, 4, 4, 4.
864, 31, 1, 1, 2, 3.
903, 49, 2, 4, 2, 3.
637, 18, 4, 4, 4, 2.
961, 10, 1, 1, 4, 2.
242, 30, 5, 2, 1, 5.
458, 31, 5, 4, 4, 3.
194, 15, 4, 3, 1, 5.
893, 15, 3, 4, 1, 3.
895, 19, 3, 4, 5, 4.
242, 14, 5, 1, 5, 5.
350, 47, 2, 3, 1, 3.
456, 3, 4, 5, 1, 4.
718, 28, 4, 4, 1, 4.
851, 32, 2, 1, 5, 2.
105, 29, 2, 4, 2, 5.
474, 10, 2, 4, 4, 2.
589, 7, 3, 2, 2, 3.
806, 40, 4, 3, 3, 4.
281, 36, 3, 2, 3, 4.
31, 28, 5, 1, 5, 4.
256, 37, 3, 1, 2, 4.
944, 48, 4, 5, 1, 1.
872, 27, 5, 5, 2, 2.
186, 17, 4, 3, 2, 3.
674, 36, 4, 5, 1, 3.
642, 7, 5, 4, 3, 5.
346, 35, 3, 2, 1, 2.
675, 20, 1, 4, 2, 3.
714, 17, 3, 2, 1, 1.
532, 9, 1, 1, 3, 4.
897, 11, 4, 1, 3, 5.
826, 50, 1, 5, 4, 1.
547, 2, 3, 1, 4, 1.
857, 45, 4, 1, 4, 1.
697, 11, 5, 1, 2, 4.
312, 49, 2, 4, 3, 5.
329, 35, 4, 4, 4, 1.
256, 36, 1, 4, 4, 1.
766, 48, 3, 4, 3, 4.
928, 4, 3, 5, 2, 4.
873, 22, 2, 4, 5, 2.
333, 16, 4, 2, 4, 5.
936, 17, 4, 4, 3, 4.
298, 7, 5, 5, 4, 1.
284, 34, 4, 2, 1, 4.
242, 32, 1, 4, 3, 3.
294, 24, 5, 3, 3, 5.
759, 34, 3, 2, 1, 1.
788, 24, 5, 3, 1, 5.
530, 12, 4, 2, 3, 5.
760, 14, 2, 3, 4, 2.
955, 28, 2, 2, 2, 3.
705, 1, 4, 4, 1, 5.
926, 36, 1, 3, 3, 5.
352, 5, 5, 4, 2, 2.
147, 12, 5, 2, 5, 3.
590, 13, 5, 1, 4, 1.
96, 42, 1, 3, 1, 4.
280, 47, 2, 3, 2, 3.
61, 31, 1, 5, 1, 2.
573, 50, 5, 2, 2, 1.
538, 47, 3, 2, 5, 1.
432, 27, 2, 5, 5, 5.
468, 48, 4, 2, 1, 2.
392, 36, 3, 5, 1, 4.
742, 13, 3, 3, 3, 1.
526, 33, 3, 4, 4, 3.
743, 16, 3, 4, 4, 2.
133, 3, 4, 3, 5, 2.
647, 13, 3, 3, 2, 4.
491, 20, 4, 5, 1, 2.
806, 25, 3, 2, 5, 1.
414, 39, 1, 2, 2, 2.
869, 6, 2, 2, 1, 3.
606, 5, 4, 1, 4, 1.
640, 16, 3, 1, 5, 2.
511, 18, 4, 1, 1, 4.
812, 20, 3, 2, 5, 3.
868, 1, 3, 4, 5, 2.
289, 37, 3, 1, 4, 1.
464, 16, 1, 2, 1, 4.
196, 20, 5, 2, 4, 2.
593, 47, 4, 1, 1, 3.
957, 44, 2, 3, 5, 4.
369, 11, 3, 2, 5, 2.
910, 5, 3, 4, 3, 1.
719, 49, 1, 4, 1, 3.
321, 41, 4, 4, 2, 3.
995, 1, 5, 1, 4, 1.
353, 47, 3, 3, 3, 2.
671, 20, 4, 1, 4, 4.
221, 7, 5, 4, 3, 5.
751, 45, 2, 1, 3, 4.
805, 37, 5, 5, 2, 5.
191, 30, 2, 4, 1, 5.
199, 11, 3, 4, 5, 4.
280, 9, 5, 4, 3, 2.
755, 32, 4, 4, 1, 5.
341, 30, 5, 4, 2, 3.
882, 40, 4, 5, 3, 2.
553, 1, 3, 1, 3, 3.
910, 15, 3, 2, 1, 3.
254, 32, 1, 4, 1, 2.
304, 37, 1, 2, 3, 3.
657, 49, 3, 3, 2, 4.
81, 19, 3, 4, 4, 2.
118, 14, 3, 5, 5, 5.
299, 12, 4, 3, 1, 3.
605, 2, 2, 2, 2, 2.
879, 2, 4, 4, 5, 1.
332, 42, 3, 2, 4, 5.
121, 2, 2, 2, 1, 3.
596, 2, 3, 3, 2, 4.
391, 48, 4, 4, 4, 2.
827, 33, 1, 1, 3, 5.
576, 7, 3, 4, 5, 2.
976, 13, 4, 4, 5, 3.
178, 48, 2, 3, 2, 2.
257, 27, 3, 2, 4, 5.
510, 50, 2, 4, 5, 3.
408, 28, 1, 4, 2, 3.
128, 23, 1, 4, 5, 1.
134, 16, 5, 1, 4, 1.
426, 33, 1, 1, 5, 4.
545, 14, 4, 4, 5, 5.
847, 28, 5, 5, 1, 2.
218, 22, 2, 4, 4, 3.
784, 30, 3, 2, 2, 4.
993, 25, 2, 3, 5, 1.
976, 42, 4, 4, 3, 5.
190, 25, 3, 4, 3, 2.
926, 8, 2, 4, 2, 4.
165, 50, 1, 1, 4, 4.
391, 24, 3, 2, 2, 2.
724, 13, 5, 1, 5, 4.
719, 32, 5, 5, 3, 4.
358, 1, 5, 4, 5, 2.
52, 2, 1, 2, 3, 4.
526, 43, 3, 1, 5, 4.
736, 46, 2, 1, 4, 2.
201, 40, 4, 3, 2, 2.
600, 12, 3, 1, 1, 2.
319, 43, 1, 5, 5, 1.
196, 39, 3, 5, 5, 4.
961, 28, 5, 1, 3, 2.
947, 26, 1, 1, 1, 4.
990, 5, 2, 4, 3, 1.
124, 4, 2, 5, 4, 3.
596, 34, 4, 4, 2, 4.
544, 35, 2, 4, 1, 2.
624, 36, 3, 4, 2, 5.
29, 5, 5, 1, 1, 5.
67, 15, 3, 4, 1, 1.
769, 32, 4, 1, 3, 4.
484, 31, 2, 3, 5, 5.
770, 28, 5, 2, 5, 3.
666, 4, 4, 5, 4, 2.
347, 45, 3, 3, 1, 2.
127, 26, 1, 2, 2, 1.
595, 35, 3, 1, 1, 3.
778, 31, 4, 2, 4, 2.
427, 25, 5, 3, 4, 5.
998, 36, 3, 4, 5, 4.
188, 34, 4, 5, 5, 3.
792, 46, 5, 1, 3, 4.
283, 49, 3, 2, 3, 2.
43, 40, 5, 1, 2, 5.
234, 14, 3, 4, 1, 4.
238, 39, 2, 1, 4, 1.
58, 45, 5, 4, 2, 4.
330, 11, 2, 4, 4, 4.
658, 50, 4, 1, 1, 1.
943, 33, 1, 4, 1, 1.
647, 7, 5, 2, 2, 3.
768, 36, 3, 5, 3, 1.
150, 23, 3, 5, 3, 5.
473, 41, 4, 2, 3, 2.
576, 13, 3, 4, 4, 3.
512, 17, 5, 5, 4, 5.
218, 49, 1, 4, 5, 4.
705, 41, 5, 1, 5, 3.
452, 14, 4, 3, 5, 2.
582, 49, 1, 3, 2, 2.
776, 4, 3, 2, 3, 2.
259, 4, 5, 5, 2, 3.
536, 13, 4, 2, 4, 4.
365, 37, 3, 4, 2, 1.
446, 22, 2, 4, 1, 1.
696, 38, 2, 4, 3, 5.
141, 12, 1, 3, 4, 4.
486, 47, 2, 5, 2, 5.
586, 28, 2, 5, 2, 4.
533, 14, 2, 1, 3, 4.
261, 16, 1, 4, 5, 2.
489, 14, 4, 5, 3, 3.
760, 9, 4, 5, 3, 4.
606, 1, 5, 4, 3, 5.
797, 33, 3, 4, 5, 3.
274, 21, 1, 5, 2, 1.
434, 46, 4, 1, 3, 1.
640, 38, 3, 1, 3, 5.
186, 41, 5, 1, 4, 3.
757, 30, 2, 5, 3, 1.
75, 12, 4, 3, 2, 2.
96, 29, 2, 5, 3, 3.
733, 7, 3, 4, 1, 4.
244, 42, 3, 4, 1, 1.
189, 7, 5, 1, 1, 3.
86, 32, 3, 4, 1, 2.
860, 23, 3, 1, 4, 5.
311, 34, 2, 4, 2, 1.
217, 38, 3, 5, 4, 1.
535, 7, 2, 5, 1, 5.
562, 26, 2, 2, 3, 3.
803, 14, 5, 5, 5, 3.
346, 25, 5, 1, 4, 4.
728, 15, 3, 2, 2, 4.
698, 42, 1, 1, 3, 1.
983, 7, 2, 2, 2, 3.
725, 8, 1, 5, 1, 5.
80, 20, 5, 1, 1, 1.
536, 1, 5, 3, 3, 4.
410, 16, 2, 2, 3, 1.
424, 42, 5, 5, 3, 1.
559, 21, 2, 5, 1, 3.
512, 45, 4, 3, 4, 1.
843, 47, 1, 2, 3, 5.
902, 22, 4, 5, 3, 4.
865, 15, 3, 4, 2, 2.
866, 4, 4, 1, 4, 3.
541, 13, 2, 3, 3, 2.
943, 21, 3, 2, 4, 5.
235, 31, 5, 1, 2, 4.
242, 12, 4, 2, 2, 5.
686, 48, 3, 5, 5, 4.
378, 25, 2, 4, 1, 4.
283, 4, 5, 1, 1, 4.
73, 12, 5, 1, 2, 1.
130, 46, 4, 2, 2, 2.
742, 34, 2, 3, 4, 2.
14, 6, 4, 5, 4, 5.
859, 50, 5, 4, 5, 1.
377, 14, 4, 3, 3, 5.
696, 31, 1, 1, 3, 1.
161, 38, 1, 4, 4, 1.
71, 50, 3, 4, 2, 3.
531, 39, 1, 3, 1, 4.
179, 27, 1, 4, 1, 2.
82, 48, 3, 4, 3, 3.
956, 3, 5, 1, 2, 4.
95, 8, 3, 2, 1, 3.
200, 32, 3, 5, 4, 2.
827, 2, 4, 3, 4, 4.
717, 43, 2, 3, 5, 2.
475, 12, 2, 3, 3, 2.
384, 48, 4, 4, 5, 3.
442, 43, 2, 3, 4, 2.
121, 46, 2, 4, 2, 5.
44, 44, 3, 2, 3, 5.
490, 32, 5, 1, 5, 3.
361, 23, 3, 3, 2, 2.
841, 15, 5, 5, 2, 4.
359, 18, 2, 3, 5, 2.
210, 40, 1, 5, 4, 5.
670, 41, 4, 1, 2, 2.
12, 37, 4, 3, 4, 4.
239, 3, 2, 2, 4, 1.
259, 4, 2, 4, 1, 5.
194, 31, 1, 1, 3, 2.
184, 6, 3, 1, 4, 5.
71, 17, 2, 3, 5, 1.
100, 44, 1, 1, 1, 2.
735, 7, 4, 2, 2, 5.
106, 10, 5, 4, 4, 4.
836, 3, 1, 1, 1, 3.
849, 37, 5, 4, 5, 1.
782, 20, 3, 2, 2, 3.
179, 45, 2, 1, 4, 3.
787, 38, 2, 1, 5, 3.
580, 50, 1, 3, 5, 3.
950, 29, 1, 2, 2, 5.
997, 30, 4, 4, 4, 4.
836, 3, 5, 5, 2, 3.
403, 17, 1, 1, 3, 2.
274, 7, 4, 2, 5, 3.
170, 7, 4, 3, 2, 2.
423, 19, 4, 2, 5, 5.
361, 3, 4, 4, 1, 4.
95, 30, 5, 5, 2, 5.
165, 20, 1, 1, 1, 4.
978, 28, 2, 5, 1, 4.
130, 29, 3, 3, 5, 2.
931, 45, 5, 2, 1, 2.
940, 41, 5, 3, 2, 4.
634, 32, 3, 5, 4, 2.
342, 48, 5, 3, 3, 1.
603, 22, 3, 4, 1, 4.
240, 8, 2, 4, 2, 5.
983, 25, 5, 2, 3, 3.
464, 25, 3, 4, 3, 2.
806, 17, 5, 2, 1, 4.
526, 9, 2, 3, 3, 4.
282, 42, 4, 3, 4, 1.
1000, 32, 2, 3, 3, 2.
34, 38, 3, 2, 2, 5.
258, 27, 3, 2, 1, 1.
545, 48, 2, 3, 5, 4.
852, 4, 1, 2, 5, 5.
706, 8, 1, 3, 1, 5.
619, 1, 5, 5, 4, 4.
492, 24, 1, 3, 4, 1.
311, 43, 2, 3, 3, 2.
51, 8, 2, 4, 2, 3.
26, 9, 1, 4, 2, 1.
982, 1, 2, 2, 2, 3.
111, 20, 4, 1, 4, 5.
168, 26, 4, 4, 3, 5.
712, 32, 5, 2, 2, 4.
856, 33, 4, 2, 1, 1.
604, 46, 5, 2, 5, 4.
811, 32, 3, 5, 1, 1.
900, 10, 5, 1, 1, 5.
783, 48, 4, 5, 4, 3.
962, 44, 4, 3, 1, 4.
853, 34, 1, 3, 1, 2.
764, 38, 3, 4, 4, 5.
111, 31, 1, 3, 3, 5.
267, 7, 5, 2, 2, 2.
138, 30, 1, 4, 1, 2.
523, 15, 1, 5, 2, 3.
616, 39, 2, 2, 3, 2.
593, 21, 4, 2, 2, 4.
654, 34, 1, 1, 1, 3.
229, 31, 5, 3, 1, 1.
131, 17, 3, 3, 4, 5.
438, 46, 5, 4, 4, 5.
827, 30, 3, 4, 4, 3.
101, 22, 2, 1, 4, 1.
344, 49, 3, 5, 2, 2.
325, 34, 4, 3, 1, 2.
634, 26, 4, 3, 4, 4.
131, 48, 4, 3, 2, 2.
673, 2, 1, 4, 4, 4.
864, 16, 1, 3, 5, 4.
396, 21, 2, 5, 3, 4.
761, 38, 1, 2, 4, 4.
284, 3, 5, 3, 2, 5.
631, 13, 3, 5, 4, 2.
112, 32, 2, 5, 5, 1.
127, 33, 3, 5, 1, 2.
936, 6, 2, 1, 3, 5.
571, 17, 2, 5, 2, 5.
161, 30, 5, 2, 5, 3.
55, 46, 5, 4, 3, 1.
268, 41, 4, 4, 5, 4.
851, 13, 1, 5, 2, 3.
528, 43, 5, 1, 2, 5.
467, 41, 3, 1, 2, 5.
484, 14, 4, 3, 1, 1.
454, 8, 2, 4, 1, 4.
652, 48, 2, 3, 4, 5.
511, 7, 5, 5, 2, 3.
834, 2, 2, 1, 4, 4.
193, 18, 5, 3, 1, 5.
1000, 4, 4, 4, 2, 2.
999, 26, 5, 1, 1, 2.
974, 44, 3, 3, 5, 2.
206, 18, 5, 5, 4, 3.
101, 3, 4, 1, 4, 5.
31, 41, 5, 2, 2, 4.
136, 30, 4, 2, 1, 1.
472, 23, 4, 1, 3, 4.
371, 18, 2, 2, 4, 4.
40, 29, 1, 5, 2, 2.
759, 21, 3, 2, 3, 5.
50, 25, 3, 4, 1, 1.
453, 39, 5, 5, 5, 2.
778, 45, 4, 5, 3, 5.
550, 36, 3, 4, 1, 4.
140, 7, 5, 5, 2, 3.
583, 47, 2, 1, 3, 3.
178, 18, 1, 5, 5, 5.
962, 39, 1, 3, 1, 3.
860, 46, 2, 4, 3, 1.
446, 2, 3, 4, 4, 2.
358, 38, 3, 5, 5, 5.
318, 12, 4, 4, 3, 5.
462, 23, 5, 5, 3, 3.
978, 25, 5, 4, 5, 5.
480, 16, 4, 3, 2, 3.
478, 37, 5, 2, 2, 1.
414, 45, 4, 2, 1, 2.
646, 28, 3, 5, 5, 4.
983, 24, 1, 1, 1, 4.
592, 5, 3, 5, 4, 2.
108, 41, 2, 4, 2, 2.
615, 46, 2, 2, 3, 4.
58, 21, 5, 4, 3, 1.
562, 25, 3, 4, 1, 5.
621, 43, 2, 1, 5, 1.
907, 33, 1, 5, 4, 3.
150, 15, 2, 2, 3, 4.
594, 46, 5, 1, 3, 4.
508, 36, 5, 3, 3, 3.
555, 35, 4, 3, 5, 4.
836, 1, 5, 5, 3, 1.
948, 15, 1, 2, 1, 1.
119, 3, 4, 3, 5, 1.
938, 14, 5, 2, 5, 4.
208, 48, 1, 1, 5, 5.
292, 16, 4, 5, 5, 2.
644, 3, 5, 3, 5, 3.
21, 35, 2, 1, 5, 1.
11, 28, 4, 4, 5, 2.
281, 41, 3, 4, 1, 1.
292, 16, 4, 2, 5, 4.
857, 1, 5, 3, 5, 4.
501, 32, 5, 1, 2, 1.
53, 37, 4, 1, 5, 2.
234, 1, 1, 5, 4, 4.
878, 22, 2, 4, 3, 5.
713, 24, 3, 3, 3, 5.
338, 39, 2, 4, 4, 4.
863, 7, 1, 1, 2, 4.
842, 12, 4, 5, 2, 4.
793, 9, 3, 2, 4, 2.
309, 49, 2, 2, 3, 5.
270, 7, 3, 3, 5, 2.
187, 35, 2, 3, 1, 5.
352, 46, 4, 1, 2, 2.
235, 21, 2, 3, 1, 3.
106, 19, 4, 5, 2, 4.
557, 20, 4, 3, 2, 3.
498, 49, 1, 4, 1, 1.
681, 34, 4, 3, 5, 3.
690, 11, 3, 2, 4, 5.
699, 19, 1, 5, 3, 3.
989, 11, 3, 3, 1, 5.
33, 6, 5, 1, 4, 1.
275, 29, 1, 5, 1, 1.
765, 9, 3, 3, 1, 1.
568, 15, 4, 4, 1, 1.
529, 23, 2, 4, 3, 3.
856, 35, 3, 5, 4, 1.
138, 6, 4, 4, 1, 2.
548, 11, 1, 2, 3, 1.
708, 17, 5, 1, 2, 1.
282, 3, 4, 2, 4, 2.
694, 34, 2, 1, 3, 3.
394, 13, 4, 4, 1, 2.
961, 18, 1, 5, 4, 2.
401, 37, 2, 1, 3, 4.
874, 39, 3, 5, 4, 4.
157, 40, 4, 5, 5, 4.
744, 35, 3, 5, 5, 4.
525, 10, 2, 4, 3, 1.
106, 27, 2, 3, 2, 5.
930, 10, 2, 5, 3, 1.
40, 31, 2, 1, 5, 1.
674, 36, 1, 2, 4, 3.
151, 24, 4, 4, 4, 4.
287, 37, 2, 5, 5, 1.
377, 40, 1, 5, 3, 2.
22, 41, 4, 2, 2, 1.
938, 29, 4, 3, 1, 4.
567, 35, 5, 3, 2, 4.
110, 41, 5, 2, 1, 4.
248, 33, 1, 2, 5, 5.
576, 21, 5, 5, 4, 2.
476, 47, 4, 2, 2, 5.
750, 20, 4, 1, 5, 1.
743, 2, 5, 1, 2, 3.
933, 34, 3, 4, 3, 5.
433, 45, 1, 1, 4, 3.
526, 48, 5, 1, 3, 5.
627, 2, 5, 4, 3, 4.
34, 9, 4, 5, 3, 3.
251, 23, 5, 2, 3, 1.
999, 43, 5, 5, 1, 4.
269, 15, 5, 1, 2, 4.
81, 4, 3, 4, 5, 4.
586, 36, 2, 3, 1, 1.
537, 16, 3, 1, 4, 5.
821, 27, 5, 4, 5, 4.
